ID,Name,Price,Quantity,Category,Supplier_ID
865,product_name_865,84.41,8,"Home, Garden",supplier_432@gmail.com
866,product_name_866,40.68,7,Smart Home,supplier_433@gmail.com
867,product_name_867,24.66,4,Smart Home,supplier_433@gmail.com
868,product_name_868,35.97,6,"Food, Grocery",supplier_434@gmail.com
869,product_name_869,78.31,7,Computers,supplier_434@gmail.com
870,product_name_870,27.51,8,"Toy, Kids",supplier_435@gmail.com
871,product_name_871,31.88,8,Smart Home,supplier_435@gmail.com
872,product_name_872,13.04,3,Electronics,supplier_436@gmail.com
873,product_name_873,49.57,1,Sports,supplier_436@gmail.com
874,product_name_874,98.33,3,Computers,supplier_437@gmail.com
875,product_name_875,65.84,7,Outdoors,supplier_437@gmail.com
876,product_name_876,50.13,7,Automotive,supplier_438@gmail.com
877,product_name_877,82.23,5,"Home, Garden",supplier_438@gmail.com
878,product_name_878,19.03,3,Electronics,supplier_439@gmail.com
879,product_name_879,98.06,2,Sports,supplier_439@gmail.com
880,product_name_880,90.2,6,"Beauty, Health",supplier_440@gmail.com
881,product_name_881,93.59,4,Outdoors,supplier_440@gmail.com
882,product_name_882,91.25,6,Books,supplier_441@gmail.com
883,product_name_883,45.12,5,Electronics,supplier_441@gmail.com
884,product_name_884,35.6,5,Entertainments,supplier_442@gmail.com
885,product_name_885,30.95,3,Electronics,supplier_442@gmail.com
886,product_name_886,43.87,6,Pet Supplies,supplier_443@gmail.com
887,product_name_887,11.43,4,Outdoors,supplier_443@gmail.com
888,product_name_888,24.9,4,Electronics,supplier_444@gmail.com
889,product_name_889,91.65,4,Pet Supplies,supplier_444@gmail.com
890,product_name_890,47.14,3,Electronics,supplier_445@gmail.com
891,product_name_891,47.94,8,"Beauty, Health",supplier_445@gmail.com
892,product_name_892,38.26,1,Pet Supplies,supplier_446@gmail.com
893,product_name_893,96.99,8,Pet Supplies,supplier_446@gmail.com
894,product_name_894,22.3,9,Entertainments,supplier_447@gmail.com
895,product_name_895,15.94,9,"Home, Garden",supplier_447@gmail.com
896,product_name_896,28.59,7,Outdoors,supplier_448@gmail.com
897,product_name_897,98.62,1,"Food, Grocery",supplier_448@gmail.com
898,product_name_898,44.15,7,"Home, Garden",supplier_449@gmail.com
899,product_name_899,10.14,1,Fashion,supplier_449@gmail.com
900,product_name_900,88.22,8,"Beauty, Health",supplier_450@gmail.com
901,product_name_901,91.43,1,Automotive,supplier_450@gmail.com
902,product_name_902,19.79,3,Automotive,supplier_451@gmail.com
903,product_name_903,91.31,1,Books,supplier_451@gmail.com
904,product_name_904,65.2,8,Computers,supplier_452@gmail.com
905,product_name_905,43.24,5,Outdoors,supplier_452@gmail.com
906,product_name_906,83.84,1,Books,supplier_453@gmail.com
907,product_name_907,61.57,1,"Toy, Kids",supplier_453@gmail.com
908,product_name_908,32.45,8,"Home, Garden",supplier_454@gmail.com
909,product_name_909,62.74,1,Electronics,supplier_454@gmail.com
910,product_name_910,79.54,7,Entertainments,supplier_455@gmail.com
911,product_name_911,67.45,4,Books,supplier_455@gmail.com
912,product_name_912,68.82,6,Computers,supplier_456@gmail.com
913,product_name_913,40.61,4,Computers,supplier_456@gmail.com
914,product_name_914,73.46,3,Computers,supplier_457@gmail.com
915,product_name_915,63.91,6,Computers,supplier_457@gmail.com
916,product_name_916,37.52,8,"Food, Grocery",supplier_458@gmail.com
917,product_name_917,77.96,7,Outdoors,supplier_458@gmail.com
918,product_name_918,40.15,5,Electronics,supplier_459@gmail.com
919,product_name_919,71.26,1,Books,supplier_459@gmail.com
920,product_name_920,74.67,4,Entertainments,supplier_460@gmail.com
921,product_name_921,97.33,6,Electronics,supplier_460@gmail.com
922,product_name_922,68.2,5,Pet Supplies,supplier_461@gmail.com
923,product_name_923,26.53,5,Electronics,supplier_461@gmail.com
924,product_name_924,83.95,8,Computers,supplier_462@gmail.com
925,product_name_925,92.77,6,Computers,supplier_462@gmail.com
926,product_name_926,27.83,5,"Toy, Kids",supplier_463@gmail.com
927,product_name_927,40.48,5,"Home, Garden",supplier_463@gmail.com
928,product_name_928,33.94,4,Entertainments,supplier_464@gmail.com
929,product_name_929,48.57,1,Outdoors,supplier_464@gmail.com
930,product_name_930,11.37,2,Smart Home,supplier_465@gmail.com
931,product_name_931,28.79,1,Outdoors,supplier_465@gmail.com
932,product_name_932,82.45,5,"Beauty, Health",supplier_466@gmail.com
933,product_name_933,58.18,7,Computers,supplier_466@gmail.com
934,product_name_934,43.71,7,"Food, Grocery",supplier_467@gmail.com
935,product_name_935,74.63,8,Computers,supplier_467@gmail.com
936,product_name_936,15.71,2,Automotive,supplier_468@gmail.com
937,product_name_937,36.04,2,"Home, Garden",supplier_468@gmail.com
938,product_name_938,55.01,2,"Food, Grocery",supplier_469@gmail.com
939,product_name_939,56.0,6,Smart Home,supplier_469@gmail.com
940,product_name_940,38.94,9,"Beauty, Health",supplier_470@gmail.com
941,product_name_941,12.86,3,"Home, Garden",supplier_470@gmail.com
942,product_name_942,41.01,1,Outdoors,supplier_471@gmail.com
943,product_name_943,74.77,3,Sports,supplier_471@gmail.com
944,product_name_944,14.99,1,Fashion,supplier_472@gmail.com
945,product_name_945,67.65,5,Outdoors,supplier_472@gmail.com
946,product_name_946,44.28,6,"Food, Grocery",supplier_473@gmail.com
947,product_name_947,37.95,7,Electronics,supplier_473@gmail.com
948,product_name_948,10.35,6,Outdoors,supplier_474@gmail.com
949,product_name_949,69.74,7,Electronics,supplier_474@gmail.com
950,product_name_950,37.65,1,Sports,supplier_475@gmail.com
951,product_name_951,80.62,1,Computers,supplier_475@gmail.com
952,product_name_952,68.5,6,Computers,supplier_476@gmail.com
953,product_name_953,16.01,7,Smart Home,supplier_476@gmail.com
954,product_name_954,84.08,1,Books,supplier_477@gmail.com
955,product_name_955,23.99,4,Pet Supplies,supplier_477@gmail.com
956,product_name_956,38.26,4,"Toy, Kids",supplier_478@gmail.com
957,product_name_957,38.01,7,"Beauty, Health",supplier_478@gmail.com
958,product_name_958,35.4,4,"Home, Garden",supplier_479@gmail.com
959,product_name_959,13.38,8,"Toy, Kids",supplier_479@gmail.com
960,product_name_960,20.67,2,"Beauty, Health",supplier_480@gmail.com
961,product_name_961,92.76,1,Pet Supplies,supplier_480@gmail.com
962,product_name_962,17.66,4,Books,supplier_481@gmail.com
963,product_name_963,44.07,9,Entertainments,supplier_481@gmail.com
964,product_name_964,44.32,3,Entertainments,supplier_482@gmail.com
965,product_name_965,27.64,3,Entertainments,supplier_482@gmail.com
966,product_name_966,75.13,7,Books,supplier_483@gmail.com
967,product_name_967,96.08,7,"Toy, Kids",supplier_483@gmail.com
968,product_name_968,59.17,8,"Beauty, Health",supplier_484@gmail.com
969,product_name_969,19.67,6,Outdoors,supplier_484@gmail.com
970,product_name_970,15.32,3,Outdoors,supplier_485@gmail.com
971,product_name_971,54.71,7,Entertainments,supplier_485@gmail.com
972,product_name_972,80.94,8,Smart Home,supplier_486@gmail.com
973,product_name_973,48.73,4,"Toy, Kids",supplier_486@gmail.com
974,product_name_974,31.62,5,Pet Supplies,supplier_487@gmail.com
975,product_name_975,87.93,6,Sports,supplier_487@gmail.com
976,product_name_976,16.25,5,Books,supplier_488@gmail.com
977,product_name_977,58.44,8,"Food, Grocery",supplier_488@gmail.com
978,product_name_978,61.9,2,Electronics,supplier_489@gmail.com
979,product_name_979,88.2,4,Electronics,supplier_489@gmail.com
980,product_name_980,21.47,3,Entertainments,supplier_490@gmail.com
981,product_name_981,27.48,6,Outdoors,supplier_490@gmail.com
982,product_name_982,15.14,1,"Home, Garden",supplier_491@gmail.com
983,product_name_983,30.23,6,Books,supplier_491@gmail.com
984,product_name_984,46.87,5,Pet Supplies,supplier_492@gmail.com
985,product_name_985,60.94,8,Sports,supplier_492@gmail.com
986,product_name_986,82.45,9,Computers,supplier_493@gmail.com
987,product_name_987,21.35,1,Computers,supplier_493@gmail.com
988,product_name_988,83.29,6,Pet Supplies,supplier_494@gmail.com
989,product_name_989,16.88,2,"Home, Garden",supplier_494@gmail.com
990,product_name_990,99.17,6,Outdoors,supplier_495@gmail.com
991,product_name_991,47.31,4,Entertainments,supplier_495@gmail.com
992,product_name_992,38.3,8,"Toy, Kids",supplier_496@gmail.com
993,product_name_993,62.31,6,"Toy, Kids",supplier_496@gmail.com
994,product_name_994,87.25,5,Pet Supplies,supplier_497@gmail.com
995,product_name_995,50.1,3,Entertainments,supplier_497@gmail.com
996,product_name_996,45.68,3,"Beauty, Health",supplier_498@gmail.com
997,product_name_997,80.07,4,Automotive,supplier_498@gmail.com
998,product_name_998,79.67,9,Smart Home,supplier_499@gmail.com
999,product_name_999,12.01,4,"Home, Garden",supplier_499@gmail.com
